taxid,name,rank
"536083","Sida yellow leaf curl virus","species"
"1266994","Sida yellow mosaic Alagoas virus","species"
"1195641","Sida yellow mosaic China virus","species"
"290090","Sida yellow mosaic China virus - [Hainan 8]","genome"
"408719","Sida yellow mosaic Yucatan virus","species"
"191463","Sida yellow mosaic virus","species"
"1093958","Sida yellow mottle virus","species"
"1266977","Sida yellow net virus","species"
"420255","Sida yellow vein Madurai virus","species"
"390441","Sida yellow vein Vietnam virus","species"
"223321","Sida yellow vein virus","species"
"858513","Sidastrum golden leaf spot virus","species"
"379728","Siegesbeckia yellow vein Guangxi virus","species"
"371401","Siegesbeckia yellow vein virus","species"
"932073","Solanum mosaic Bolivia virus","species"
"63723","South African cassava mosaic virus","species"
"408136","Soybean blistering mosaic virus","species"
"761702","Soybean chlorotic blotch virus","species"
"1221206","Soybean chlorotic spot virus","species"
"85753","Soybean crinkle leaf virus","species"
"761701","Soybean mild mottle virus","species"
"390439","Spilanthes yellow vein virus","species"
"1256523","Spinach yellow vein virus","species"
"1432565","Spinach yellow vein Sikar virus","genome"
"223323","Squash leaf curl China virus","species"
"269275","Squash leaf curl China virus - [B]","genome"
"269277","Squash leaf curl Philippines virus","species"
"222474","Squash leaf curl Yunnan virus","species"
"10829","Squash leaf curl virus","species"
"223324","Squash mild leaf curl virus","species"
"1051966","Squash yellow mild mottle virus","species"
"161378","Sri Lankan cassava mosaic virus","species"
"223328","Sri Lankan cassava mosaic virus-[Colombo]","genome"
"202568","Stachytarpheta leaf curl virus","species"
"579113","Sunn hemp leaf distortion virus","species"
"2169736","Sweet potato golden vein Korea virus","species"
"652718","Sweet potato leaf curl Canary virus","species"
"1198219","Sweet potato leaf curl China virus","species"
"225752","Sweet potato leaf curl Georgia virus","species"
"1489312","Sweet potato leaf curl Guangxi virus","species"
"1489311","Sweet potato leaf curl Henan virus","species"
"2282485","Sweet potato leaf curl Hubei virus","species"
"994388","Sweet potato leaf curl Sao Paulo virus","species"
"2026196","Sweet potato leaf curl Sichuan virus 1","species"
"2026195","Sweet potato leaf curl Sichuan virus 2","species"
"999288","Sweet potato leaf curl South Carolina virus","species"
"1513527","Sweet potato leaf curl Uganda virus","species"
"940846","Sweet potato leaf curl Uganda virus-[Uganda:Kampala:2008]","genome"
"100755","Sweet potato leaf curl virus","species"
"1513528","Sweet potato mosaic virus","species"
"1513529","Sweet potato mosaic virus - [Brazil:Brasilia1:2007]","genome"
"1914900","Synedrella yellow vein clearing virus","species"
"2169737","Telfairia golden mosaic virus","species"
"180526","Tobacco curly shoot virus","species"
"439423","Tobacco leaf curl Comoros virus","species"
"336987","Tobacco leaf curl Cuba virus","species"
"2528965","Tobacco leaf curl Dominican Republic virus","species"
"223332","Tobacco leaf curl Japan virus","species"
"905054","Tobacco leaf curl Pusa virus","species"
"409287","Tobacco leaf curl Thailand virus","species"
"211866","Tobacco leaf curl Yunnan virus","species"
"223337","Tobacco leaf curl Zimbabwe virus","species"
"196691","Tobacco leaf rugose virus","species"
"530536","Tobacco mottle leaf curl virus","species"
"565052","Tobacco yellow crinkle virus","species"
"1340746","Tomato bright yellow mosaic virus","species"
"858512","Tomato bright yellow mottle virus","species"
"240492","Tomato chino La Paz virus","species"
"2015441","Tomato chlorotic leaf curl virus","species"
"1077859","Tomato chlorotic leaf distortion virus","species"
"983437","Tomato chlorotic leaf distortion virus-[Venezuela:Zulia:2004]","genome"
"1701549","Tomato chlorotic mottle Guyane virus","species"
"172391","Tomato chlorotic mottle virus","species"
"536084","Tomato common mosaic virus","species"
"128941","Tomato curly stunt virus","species"
"1195378","Tomato dwarf leaf virus","species"
"1632184","Tomato enation leaf curl virus","species"
"10831","Tomato golden mosaic virus","species"
"223342","Tomato golden mottle virus","species"
"296190","Tomato golden vein virus","species"
"1089387","Tomato interveinal chlorosis virus","species"
"1608257","Tomato latent virus","species"
"439422","Tomato leaf curl Anjouan virus","species"
"392761","Tomato leaf curl Arusha virus","species"
"220608","Tomato leaf curl Bangalore virus","species"
"223344","Tomato leaf curl Bangladesh virus","species"
"1955054","Tomato leaf curl Burkina Faso virus","species"
"507474","Tomato leaf curl Cebu virus","species"
"229636","Tomato leaf curl China virus","species"
"997078","Tomato leaf curl Comoros virus","species"
"439426","Tomato leaf curl Diana virus","species"
"501328","Tomato leaf curl Ghana virus","species"
"400835","Tomato leaf curl Guangdong virus","species"
"377609","Tomato leaf curl Guangxi virus","species"
"219299","Tomato leaf curl Gujarat virus","species"
"664980","Tomato leaf curl Hainan virus","species"
"971271","Tomato leaf curl Hanoi virus","species"
"399387","Tomato leaf curl Hsinchu virus","species"
"486809","Ramie mosaic virus","genome"
"270140","Tomato leaf curl Iran virus","species"
"2560809","Tomato leaf curl Japan virus","species"
"435487","Honeysuckle yellow vein mosaic virus-[Japan:Miyazaki:2001]","genome"
"263001","Tomato leaf curl Java virus","species"
"309390","Tomato leaf curl Joydebpur virus","species"
"220932","Tomato leaf curl Karnataka virus","species"
"2560810","Tomato leaf curl Karnataka virus 2","species"
"2560811","Tomato leaf curl Karnataka virus 3","species"
"551531","Tomato leaf curl Kerala virus","species"
"548915","Tomato leaf curl Kumasi virus","species"
"223345","Tomato leaf curl Laos virus","species"
"1303385","Tomato leaf curl Liwa virus","species"
"302099","Tomato leaf curl Madagascar virus","species"
"996311","Tomato leaf curl Madagascar virus-Menabe [Madagascar:Morondova:2001]","genome"
"2303151","Tomato leaf curl Mahe virus","species"
"223346","Tomato leaf curl Malaysia virus","species"
"260379","Tomato leaf curl Mali virus","species"
"507476","Tomato leaf curl Mindanao virus","species"
"439425","Tomato leaf curl Moheli virus","species"
"439421","Tomato leaf curl Namakely virus","species"
"223347","Tomato leaf curl New Delhi virus","species"
"2050583","Tomato leaf curl New Delhi virus 2","species"
"2049944","Tomato leaf curl New Delhi virus 4","species"
"2560812","Tomato leaf curl New Delhi virus 5","species"
"1513530","Tomato leaf curl Nigeria virus","species"
"614034","Tomato leaf curl Nigeria virus-[Nigeria:2006]","genome"
"713949","Tomato leaf curl Oman virus","species"
"526476","Tomato leaf curl Palampur virus","species"
"575917","Tomato leaf curl Patna virus","species"
"96054","Tomato leaf curl Philippines virus","species"
"407837","Tomato leaf curl Pune virus","species"
"420253","Tomato leaf curl Rajasthan virus","species"
"420254","Tomato leaf curl Rajasthan virus - [India:Rajasthan:2005]","genome"
"425303","Tomato leaf curl Seychelles virus","species"
"71186","Tomato leaf curl Sinaloa virus","species"
"223352","Tomato leaf curl Sri Lanka virus","species"
"270146","Tomato leaf curl Sudan virus","species"
"634441","Tomato leaf curl Sulawesi virus","species"
"196093","Tomato leaf curl Taiwan virus","species"
"439427","Tomato leaf curl Toliara virus","species"
"341034","Tomato leaf curl Uganda virus","species"
"341035","Tomato leaf curl Uganda virus - [Iganga]","genome"
"208177","Tomato leaf curl Vietnam virus","species"
"2021667","Tomato leaf curl purple vein virus","species"
"28350","Tomato leaf curl virus","species"
"681518","Tomato leaf deformation virus","species"
"536085","Tomato leaf distortion virus","species"
"536086","Tomato mild mosaic virus","species"
"1124577","Tomato mild yellow leaf curl Aragua virus","species"
"223356","Tomato mosaic Havana virus","species"
"223357","Tomato mosaic Havana virus-[Quivican]","genome"
"260908","Tomato mosaic leaf curl virus","species"
"2712833","Tomato mosaic severe dwarf virus","species"
"223358","Tomato mottle Taino virus","species"
"172394","Tomato mottle leaf curl virus","species"
"10835","Tomato mottle virus","species"
"1266458","Tomato mottle wrinkle virus","species"
"134599","Tomato rugose mosaic virus","species"
"1162280","Tomato rugose yellow leaf curl virus","species"
"2560813","Tomato severe leaf curl Kalakada virus","species"
"92963","Tomato severe leaf curl virus","species"
"158463","Tomato severe rugose virus","species"
"2571287","Tomato twisted leaf virus","species"
"2603436","Tomato vein clearing leaf deformation virus","species"
"2560814","Tomato wrinkled mosaic virus","species"
"2015440","Tomato mosaic Trujillo virus","genome"
"232380","Tomato yellow leaf curl Axarquia virus","species"
"604276","TYLCAxV-Sic1-[IT:Sic2/2:04]","genome"
"185793","Tomato yellow leaf curl China virus","species"
"297249","Tomato yellow leaf curl Guangdong virus","species"
"1513531","Tomato yellow leaf curl Indonesia virus","species"
"395349","Tomato yellow leaf curl Indonesia virus-[Lembang]","genome"
"266799","Tomato yellow leaf curl Kanchanaburi virus","species"
"219744","Tomato yellow leaf curl Malaga virus","species"
"260377","Tomato yellow leaf curl Mali virus","species"
"123735","Tomato yellow leaf curl Sardinia virus","species"
"2169738","Tomato yellow leaf curl Shuangbai virus","species"
"1825931","Tomato yellow leaf curl Shuangbai virus - [Y4536]","genome"
"85752","Tomato yellow leaf curl Thailand virus","species"
"390442","Tomato yellow leaf curl Vietnam virus","species"
"1335768","Tomato yellow leaf curl Yunnan virus","species"
"10832","Tomato yellow leaf curl virus","species"
"2712846","Tomato yellow leaf deformation dwarf virus","species"
"649996","Tomato yellow leaf distortion virus","species"
"260909","Tomato yellow margin leaf curl virus","species"
"86502","Tomato yellow mottle virus","species"
"365523","Tomato yellow spot virus","species"
"55216","Tomato yellow vein streak virus","species"
"1825950","Triumfetta yellow mosaic virus","species"
"1881630","Velvet bean golden mosaic virus","species"
"667119","Velvet bean severe mosaic virus","species"
"1884875","Verbena mottle virus","species"
"1925153","Vernonia crinkle virus","species"
"1001341","Vernonia yellow vein Fujian virus","species"
"367061","Vernonia yellow vein virus","species"
"1312724","Vigna yellow mosaic virus","species"
"1170656","Vinca leaf curl virus","species"
"35341","Watermelon chlorotic stunt virus","species"
"1046573","West African Asystasia virus 1","species"
"1046574","West African Asystasia virus 2","species"
"2169739","Whitefly-associated begomovirus 1","species"
"2169740","Whitefly-associated begomovirus 2","species"
"2169741","Whitefly-associated begomovirus 3","species"
"2169742","Whitefly-associated begomovirus 4","species"
"2169743","Whitefly-associated begomovirus 6","species"
"2169744","Whitefly-associated begomovirus 7","species"
"51673","Wissadula golden mosaic virus","species"
"1904884","Wissadula yellow mosaic virus","species"
"1329380","Ageratum Yellow vein China virus - OX1","species"
"222441","Ageratum yellow vein Taiwan virus","species"
"1227355","Bean chlorotic mosaic virus","species"
"1088661","Bhendi yellow vein Delhi virus","species"
"587620","Bhendi yellow vein Delhi virus [2004:New Delhi]","genome"
"1678003","Chilli leaf curl Ahmedabad virus-India [India/Ahmedabad/2014]","species"
"620894","Cotton leaf curl Burewala virus","species"
"674996","Cotton leaf curl Shahdadpur virus","species"
"53010","Cotton leaf curl virus","species"
"223260","Cowpea golden mosaic virus-[Nigeria]","species"
"671095","Croton yellow vein virus","species"
"2020881","Emilia sonchifolia yellow vein Thailand virus","species"
"509532","Gossypium punctatum mild leaf curl virus","species"
"653358","Ipomoea yellow vein virus","species"
"1547577","Jatropha leaf crumple virus","species"
"2021666","Macroptilium golden yellow mosaic virus","species"
"2202146","Malachra yellow mosaic virus","species"
"908123","Okra leaf curl India virus","species"
"908124","Okra leaf curl India virus [India:Sonipat EL14A:2006]","genome"
"163654","Okra leaf curl virus","species"
"223308","Potato yellow mosaic Trinidad virus","species"
"666145","Sida Brazil virus","species"
"688540","Sweet potato golden vein associated virus","species"
"693892","Sweet potato leaf curl Bengal virus","species"
"574890","Sweet potato leaf curl Lanzarote virus","species"
"1392388","Sweet potato leaf curl Shanghai virus","species"
"652717","Sweet potato leaf curl Spain virus","species"
"1899219","Synedrella leaf curl virus","species"
"223334","Tobacco leaf curl Kochi virus","species"
"67762","Tobacco leaf curl virus","species"
"1498504","Tomato leaf curl Barka virus","species"
"693894","Tomato leaf curl Cameroon virus","species"
"1329381","Tomato leaf curl China virus - OX2","species"
"507475","Tomato leaf curl Cotabato virus","species"
"1384631","Tomato leaf curl Gandhinagar virus","species"
"302100","Tomato leaf curl Mayotte virus","species"
"938276","Tomato leaf curl Ranchi virus","species"
"1391746","Tomato yellow leaf curl Saudi virus","species"
"2022857","Capulavirus","genus"
"1306546","Alfalfa leaf curl virus","species"
"1853865","Euphorbia caput-medusae latent virus","species"
"1218727","French bean severe leaf curl virus","species"
"1830242","Plantago lanceolata latent virus","species"
"2842607","Citlodavirus","genus"
"2122733","Camellia chlorotic dwarf-associated virus","species"
"1202142","Citrus chlorotic dwarf associated virus","species"
"2162638","Passion fruit chlorotic mottle virus","species"
"10813","Curtovirus","genus"
"10840","Beet curly top virus","species"
"46448","Horseradish curly top virus","species"
"873160","Spinach severe curly top virus","species"
"1987360","Pepper yellow dwarf virus - Mexico","species"
"1298632","Eragrovirus","genus"
"638358","Eragrostis curvula streak virus","species"
"2034995","Grablovirus","genus"
"1381007","Grapevine red blotch virus","species"
"2560653","Prunus latent virus","species"
"2022321","Prunus geminivirus A","genome"
"2560839","Wild Vitis latent virus","species"
"2025352","Wild vitis virus 1","genome"
"2842848","Maldovirus","genus"
"2843704","Apple geminivirus 1","species"
"1906317","Grapevine geminivirus A","species"
"10812","Mastrevirus","genus"
"1476487","Axonopus compressus streak virus","species"
"57119","Bean yellow dwarf virus","species"
"936005","Bromus catharticus striate mosaic virus","species"
"1302848","Chickpea chlorosis Australia virus","species"
"930965","Chickpea chlorosis virus","species"
"887825","Chickpea chlorosis virus-A","genome"
"463360","Chickpea chlorotic dwarf virus","species"
"887827","Chickpea redleaf virus","species"
"2588671","Chickpea redleaf virus 2","species"
"1568974","Chickpea yellow dwarf virus","species"
"1162557","Chickpea yellows virus","species"
"10820","Chloris striate mosaic virus","species"
"1196237","Digitaria ciliaris striate mosaic virus","species"
"889510","Digitaria didactyla striate mosaic virus","species"
"10837","Digitaria streak virus","species"
"1249648","Dragonfly-associated mastrevirus","species"
"2596881","Eleusine indica associated virus","species"
"1030595","Eragrostis minor streak virus","species"
"496807","Eragrostis streak virus","species"
"1182518","Maize streak Reunion virus","species"
"2557970","Maize streak dwarfing virus","species"
"10821","Maize streak virus","species"
"268316","Maize streak virus - A[Ama]","genome"
"2025388","Maize striate mosaic virus","species"
"10825","Miscanthus streak virus","species"
"268776","Miscanthus streak virus - [91]","genome"
"497863","Oat dwarf virus","species"
"10826","Panicum streak virus","species"
"1196236","Paspalum dilatatum striate mosaic virus","species"
"1072672","Paspalum striate mosaic virus","species"
"2012856","Rice latent virus 1","species"
"2012857","Rice latent virus 2","species"
"683179","Saccharum streak virus","species"
"2596883","Sorghum arundinaceum associated virus","species"
"1302849","Sporobolus striate mosaic virus 1","species"
"1302850","Sporobolus striate mosaic virus 2","species"
"1919062","Sugarcane chlorotic streak virus","species"
"71548","Sugarcane streak Egypt virus","species"
"268785","Sugarcane streak Egypt virus - [Giza]","genome"
"78395","Sugarcane streak Reunion virus","species"
"10836","Sugarcane streak virus","species"
"1868659","Sugarcane striate virus","species"
"1492296","Sugarcane white streak virus","species"
"603333","Sweet potato symptomless virus 1","species"
"2049938","Switchgrass mosaic-associated virus","species"
"1571533","Switchgrass mosaic-associated virus 1","genome"
"10830","Tobacco yellow dwarf virus","species"
"520848","Urochloa streak virus","species"
"1174526","Wheat dwarf India virus","species"
"10834","Wheat dwarf virus","species"
"1631303","Mulberry mosaic dwarf associated virus","species"
"2842928","Opunvirus","genus"
"2706523","Opuntia virus 1","species"
"2843099","Topilevirus","genus"
"2060142","Tomato apical leaf curl virus","species"
"220339","Topocuvirus","genus"
"49267","Tomato pseudo-curly top virus","species"
"1298631","Turncurtovirus","genus"
"859650","Turnip curly top virus","species"
"1766828","Turnip leaf roll virus","species"
"1229324","Baminivirus","species"
"2093273","Juncus maritimus associated virus","species"
"2093276","Limeum africanum associated virus","species"
"1229325","Niminivirus","species"
"1188812","Peristrophe mosaic virus","species"
"2093274","Polygala garcinii associated virus","species"
"2027645","Tomato associated geminivirus 1","species"
"1910928","Genomoviridae","family"
"1542744","Gemycircularvirus","genus"
"2844421","Gemycircularvirus bemta1","species"
"1986478","Bemisia-associated genomovirus AdO","genome"
"2844422","Gemycircularvirus blabi1","species"
"1985371","Blackbird associated gemycircularvirus 1","genome"
"2844423","Gemycircularvirus bovas1","species"
"1843742","Faeces associated gemycircularvirus 22","genome"
"2844424","Gemycircularvirus bromas1","species"
"1590156","Bromus-associated circular DNA virus 3","genome"
"2844426","Gemycircularvirus cassa1","species"
"1985374","Cassava associated gemycircularvirus 1","genome"
"2844427","Gemycircularvirus chicas1","species"
"1843740","Faeces associated gemycircularvirus 20","genome"
"2844428","Gemycircularvirus chicas2","species"
"1843737","Faeces associated gemycircularvirus 17","genome"
"2844429","Gemycircularvirus chickad1","species"
"1699094","Poecile atricapillus GI tract-associated gemycircularvirus","genome"
"2844432","Gemycircularvirus denbre1","species"
"2230896","Bark beetle-associated genomovirus 1","genome"
"2844436","Gemycircularvirus denpo1","species"
"2230900","Bark beetle-associated genomovirus 5","genome"
"2844439","Gemycircularvirus draga1","species"
"1234886","Dragonfly-associated circular virus 2","genome"
"2844440","Gemycircularvirus echiam1","species"
"1941233","Thrips-associated genomovirus 1","genome"
"2844441","Gemycircularvirus equas1","species"
"1843738","Faeces associated gemycircularvirus 18","genome"
"2844442","Gemycircularvirus erati1","species"
"2293288","Giant house spider associated circular virus 1","genome"
"2844443","Gemycircularvirus euhet1","species"
"2291614","Euphorbia heterophylla associated gemycircularvirus","genome"
"2844444","Gemycircularvirus furse1","species"
"1985380","Fur seal associated gemycircularvirus 1","genome"
"2844445","Gemycircularvirus geras1","species"
"1985381","Gerygone associated gemycircularvirus 1","genome"
"2844446","Gemycircularvirus geras2","species"
"1985382","Gerygone associated gemycircularvirus 2","genome"
"2844447","Gemycircularvirus geras3","species"
"1985383","Gerygone associated gemycircularvirus 3","genome"
"2844463","Gemycircularvirus hypas1","species"
"1367218","Hypericum japonicum associated circular DNA virus","genome"
"2844465","Gemycircularvirus lamas1","species"
"1985385","Lama associated gemycircularvirus 1","genome"
"2844472","Gemycircularvirus lynca1","species"
"2219125","Lynx canadensis faeces associated genomovirus CL1 48","genome"
"2844475","Gemycircularvirus lynca4","species"
"2219123","Lynx canadensis faeces associated genomovirus CL1 148","genome"
"2844476","Gemycircularvirus malas1","species"
"1985386","Mallard associated gemycircularvirus 1","genome"
"2844477","Gemycircularvirus minio1","species"
"1985387","Miniopterus associated gemycircularvirus 1","genome"
"2844484","Gemycircularvirus monas1","species"
"1634487","Mongoose feces-associated gemycircularvirus d","genome"
"2844485","Gemycircularvirus mosqi1","species"
"1034805","Mosquito VEM virus SDBVL G","genome"
"2844498","Gemycircularvirus odona1","species"
"1985390","Odonata associated gemycircularvirus 1","genome"
"2844499","Gemycircularvirus odona2","species"
"1985391","Odonata associated gemycircularvirus 2","genome"
"2844504","Gemycircularvirus poass1","species"
"1985392","Poaceae associated gemycircularvirus 1","genome"
"2844505","Gemycircularvirus porci1","species"
"1843739","Faeces associated gemycircularvirus 19","genome"
"2844506","Gemycircularvirus porci2","species"
"1391031","Faeces associated gemycircularvirus 2","genome"
"2844507","Gemycircularvirus ptero10","species"
"1985404","Pteropus associated gemycircularvirus 10","genome"
"2844508","Gemycircularvirus ptero1","species"
"1795989","Pacific flying fox faeces associated gemycircularvirus-10","genome"
"2844509","Gemycircularvirus ptero2","species"
"1795994","Pacific flying fox faeces associated gemycircularvirus-2","genome"
"2844510","Gemycircularvirus ptero3","species"
"1985397","Pteropus associated gemycircularvirus 3","genome"
"2844511","Gemycircularvirus ptero4","species"
"1985398","Pteropus associated gemycircularvirus 4","genome"
"2844512","Gemycircularvirus ptero5","species"
"1985399","Pteropus associated gemycircularvirus 5","genome"
"2844513","Gemycircularvirus ptero6","species"
"1985400","Pteropus associated gemycircularvirus 6","genome"
"2844514","Gemycircularvirus ptero7","species"
"1985401","Pteropus associated gemycircularvirus 7","genome"
"2844515","Gemycircularvirus ptero8","species"
"1985402","Pteropus associated gemycircularvirus 8","genome"
"2844516","Gemycircularvirus ptero9","species"
"1985403","Pteropus associated gemycircularvirus 9","genome"
"2844518","Gemycircularvirus ratas1","species"
"1708653","Gemycircularvirus gemy-ch-rat1","genome"
"2844522","Gemycircularvirus sclero1","species"
"664785","Sclerotinia sclerotiorum hypovirulence associated DNA virus 1","genome"
"2844523","Gemycircularvirus sewopo1","species"
"1985407","Sewage derived gemycircularvirus 1","genome"
"2844524","Gemycircularvirus sewopo2","species"
"1985408","Sewage derived gemycircularvirus 2","genome"
"2844525","Gemycircularvirus sewopo3","species"
"1519401","Sewage-associated gemycircularvirus 6","genome"
"2844526","Gemycircularvirus sewopo4","species"
"1519405","Sewage-associated gemycircularvirus-7b","genome"
"2844527","Gemycircularvirus sewopo5","species"
"1519404","Sewage-associated gemycircularvirus 9","genome"
"2844528","Gemycircularvirus sheas1","species"
"1843736","Faeces associated gemycircularvirus 16","genome"
"2844529","Gemycircularvirus siedo1","species"
"2293299","Sierra dome spider associated circular virus 1","genome"
"2844531","Gemycircularvirus soybe1","species"
"1985413","Soybean associated gemycircularvirus 1","genome"
"2844532","Gemycircularvirus termi1","species"
"2108550","Termite associated circular virus 2","genome"
"1897538","Common bean-associated gemycircularvirus","species"
"1862824","Gemycircularvirus HV-GcV1","species"
"1983771","Gemycircularvirus sp.","species"
"2016461","Giant panda associated gemycircularvirus","species"
"1592081","Sewage-associated gemycircularvirus 1","species"
"1593424","Sewage-associated gemycircularvirus 7","species"
"1519402","Sewage-associated gemycircularvirus-7a","genome"
"1985365","Gemyduguivirus","genus"
"2844538","Gemyduguivirus bemta1","species"
"1986477","Bemisia-associated genomovirus AdDF","genome"
"2844539","Gemyduguivirus draga1","species"
"1234884","Dragonfly-associated circular virus 3","genome"
"1985366","Gemygorvirus","genus"
"2844548","Gemygorvirus cania1","species"
"1843735","Faeces associated gemycircularvirus 15","genome"
"2844550","Gemygorvirus malas1","species"
"1843734","Faeces associated gemycircularvirus 14","genome"
"2844553","Gemygorvirus ptero1","species"
"1795988","Pacific flying fox faeces associated gemycircularvirus-1","genome"
"2844554","Gemygorvirus sewopo1","species"
"1488574","Human genital-associated circular DNA virus-1","genome"
"1519400","Sewage-associated gemycircularvirus 5","genome"
"2844555","Gemygorvirus stara1","species"
"1391025","Faeces associated gemycircularvirus 10","genome"
"1941236","Gemykibivirus","genus"
"2844558","Gemykibivirus anima1","species"
"2017712","Porcine feces-associated gemycircularvirus","genome"
"2844559","Gemykibivirus badas1","species"
"1634484","Badger associated gemykibivirus 1","genome"
"2844560","Gemykibivirus bemta1","species"
"1986479","Bemisia-associated genomovirus NfO","genome"
"2844561","Gemykibivirus blabi1","species"
"1391038","Blackbird associated gemykibivirus 1","genome"
"2844562","Gemykibivirus blaro1","species"
"1391037","Black robin associated gemykibivirus 1","genome"
"2844563","Gemykibivirus bovas1","species"
"1516079","HCBI8.215 virus","genome"
"2844565","Gemykibivirus cowchi1","species"
"2077296","Cattle blood-associated gemycircularvirus","genome"
"2844568","Gemykibivirus draga1","species"
"1234887","Dragonfly associated gemykibivirus 1","genome"
"2844569","Gemykibivirus echi1","species"
"1941237","Thrips-associated genomovirus 3","genome"
"2844576","Gemykibivirus haeme2","species"
"2041417","Gopherus associated genomovirus 1","genome"
"2844581","Gemykibivirus humas1","species"
"1516081","MSSI2.225 virus","genome"
"1519409","Sewage-associated gemycircularvirus-10a","genome"
"2844582","Gemykibivirus humas2","species"
"1588764","Gemycircularvirus SL1","genome"
"2844583","Gemykibivirus humas3","species"
"1673681","Gemycircularvirus C1c","genome"
"1634488","Mongoose feces-associated gemycircularvirus c","genome"
"2844584","Gemykibivirus humas4","species"
"1792832","Human gemycircularvirus GeTz1","genome"
"2844585","Gemykibivirus humas5","species"
"1862825","Gemycircularvirus HV-GcV2","genome"
"2844590","Gemykibivirus monas1","species"
"1634486","Mongoose feces-associated gemycircularvirus b","genome"
"2844597","Gemykibivirus ptero1","species"
"1795991","Pacific flying fox faeces associated gemycircularvirus-12","genome"
"2844599","Gemykibivirus rhina1","species"
"2004965","Rhinolophus associated gemykibivirus 1","genome"
"1634485","Mongoose feces-associated gemycircularvirus a","genome"
"2844600","Gemykibivirus rhina2","species"
"2004966","Rhinolophus associated gemykibivirus 2","genome"
"2844603","Gemykibivirus sewopo1","species"
"1843761","Sewage associated gemycircularvirus 3","genome"
"2844604","Gemykibivirus sewopo2","species"
"1519407","Sewage-associated gemycircularvirus 2","genome"
"1941238","Gemykolovirus","genus"
"2844612","Gemykolovirus echia1","species"
"1941239","Thrips-associated genomovirus 4","genome"
"2844620","Gemykolovirus ptero1","species"
"1795998","Pacific flying fox faeces associated gemycircularvirus-6","genome"
"2844621","Gemykolovirus ptero2","species"
"1795999","Pacific flying fox faeces associated gemycircularvirus-7","genome"
"2844622","Gemykolovirus segpa1","species"
"2293308","Tubeweb spider associated circular virus 1","genome"
"1985367","Gemykrogvirus","genus"
"2844626","Gemykrogvirus bovas1","species"
"1516080","HCBI9.212 virus","genome"
"2844627","Gemykrogvirus carib1","species"
"1985417","Caribou associated gemykrogvirus 1","genome"
"2844629","Gemykrogvirus galga2","species"
"1930298","Chicken stool-associated gemycircularvirus","genome"
"2844636","Gemykrogvirus sewopo1","species"
"1519399","Sewage-associated gemycircularvirus 4","genome"
"1985368","Gemykroznavirus","genus"
"2844641","Gemykroznavirus rabas1","species"
"1391026","Faeces associated gemycircularvirus 11","genome"
"1985369","Gemytondvirus","genus"
"2844644","Gemytondvirus ostri1","species"
"1391027","Faeces associated gemycircularvirus 12","genome"
"1985370","Gemyvongvirus","genus"
"2844646","Gemyvongvirus humas1","species"
"1985415","Human associated gemyvongvirus 1","genome"
"2219143","Alces alces faeces associated circular virus MP65","species"
"2219118","Lepus americanus faeces associated genomovirus SHP111","species"
"2219120","Lepus americanus faeces associated genomovirus SHP7","species"
"1941234","Thrips-associated genomovirus 2","species"
"2077299","Varroa mite associated genomovirus 1","species"
"2732448","Saleviricota","phylum"
"2732449","Huolimaviricetes","class"
"2732451","Haloruvirales","order"
"1911603","Pleolipoviridae","family"
"1911604","Alphapleolipovirus","genus"
"2747317","Alphapleolipovirus HHPV1","species"
"710112","Haloarcula hispanica pleomorphic virus 1","genome"
"2747318","Alphapleolipovirus HHPV2","species"
"1442594","Haloarcula hispanica pleomorphic virus 2","genome"
"2747319","Alphapleolipovirus HRPV1","species"
"634168","Halorubrum pleomorphic virus 1","genome"
"2747320","Alphapleolipovirus HRPV2","species"
"1156719","Halorubrum pleomorphic virus 2","genome"
"2747321","Alphapleolipovirus HRPV6","species"
"1156721","Halorubrum pleomorphic virus 6","genome"
"1911605","Betapleolipovirus","genus"
"2747322","Betapleolipovirus HGPV1","species"
"1156722","Halogeometricum pleomorphic virus 1","genome"
"2734331","Betapleolipovirus HHPV3","species"
"1879051","Haloarcula hispanica pleomorphic virus 3","genome"
"2734332","Betapleolipovirus HHPV4","species"
"1980140","Haloarcula hispanica pleomorphic virus 4","genome"
"2734334","Betapleolipovirus HRPV10","species"
"2507576","Halorubrum pleomorphic virus 10","genome"
"2734335","Betapleolipovirus HRPV11","species"
"2507577","Halorubrum pleomorphic virus 11","genome"
"2734336","Betapleolipovirus HRPV12","species"
"2507578","Halorubrum pleomorphic virus 12","genome"
"2747323","Betapleolipovirus HRPV3","species"
"1156720","Halorubrum pleomorphic virus 3","genome"
"2734333","Betapleolipovirus HRPV9","species"
"2126525","Halorubrum pleomorphic virus 9","genome"
"1911606","Gammapleolipovirus","genus"
"2747343","Gammapleolipovirus His2","species"
"128710","His2 virus","genome"
"687329","Anelloviridae","family"
"687331","Alphatorquevirus","genus"
"2846474","Torque teno chlorocebus virus 1","species"
"1619218","Simian torque teno virus 30","genome"
"2846475","Torque teno chlorocebus virus 2","species"
"1629657","Simian torque teno virus 34","genome"
"2846476","Torque teno chlorocebus virus 3","species"
"1619219","Simian torque teno virus 31","genome"
"2846477","Torque teno chlorocebus virus 5","species"
"1619220","Simian torque teno virus 32","genome"
"687340","Torque teno virus 1","species"
"687349","Torque teno virus 10","species"
"687350","Torque teno virus 11","species"
"687351","Torque teno virus 12","species"
