virus tax id,host tax id
1001080,71119
1806636,282341
1806636,870526
2560708,282341
2560709,129246
2560710,282341
2560711,234626
2560712,425033
2560713,129247
2560714,69074
2560715,1167227
1914442,10116
2050018,527686
1281454,10042
1987141,83535
1987142,42416
1987140,47230
2050020,10116
1321391,56216
1074214,10058
1514664,10129
1514665,10116
2054610,10080
2054610,37017
2054610,106112
2054611,10080
2054611,30635
2054611,162310
2054613,37017
2054614,106112
2555547,34613
535898,74645
1511807,9606
1511807,10090
1902501,10116
1902502,69077
1268383,144753
492502,3764
875325,3764
875325,875323
875323,3764
1543207,74647
1980433,36598
1980433,74647
474454,3764
474454,4447
474454,71240
1291658,3764
1291658,36598
1048434,128735
1213588,3764
1708712,77044
1476202,77044
2032989,77044
658904,77044
1676267,77044
235994,77044
859651,77044
1573459,77044
2025333,77044
1000373,77044
1148491,77044
1815984,2434
1815984,375451
562742,2434
562742,375451
1682380,2434
1682380,375451
2905867,2433
926474,314263
11029,7158
11029,9322
11029,9606
11029,162997
259931,56281
359302,214836
28875,9606
28875,60710
36427,9606
884200,9031
994994,9031
994995,9031
1637496,9615
1929964,9433
1432563,4577
1508710,1536428
11886,9031
369584,9407
1904411,9407
1892416,9408
1241933,9397
694006,9397
694006,9408
2053082,9408
1303019,8574
64288,9606
355246,562
758918,3981
11041,9606
1243178,75066
198310,23216
587370,52299
2480188,129788
1555208,246200
2218611,246200
2218612,246200
2218617,246200
2218618,246200
2218619,246200
2218620,246200
1531287,59655
1531287,1325874
1163708,34869
1776868,1088130
1905556,9859
1905556,662560
1905556,1088130
40666,4509
40666,4520
119910,4498
2169995,10089
2907957,9606
422138,37189
159138,9825
159138,9913
159138,9925
159138,9940
64284,10090
64284,51337
64284,61156
64284,70830
64284,410301
89463,7460
886669,7460
886669,34735
182851,33913
186772,4932
198599,4932
12450,4932
11008,4932
42478,4932
1921825,114524
683179,4546
2320522,310001
434309,9606
434309,10090
1425211,9606
2070152,82528
59303,7163
59303,7178
59303,9606
59303,9627
59303,9796
59303,9823
52274,171969
2169901,9483
990304,9521
990305,9520
990305,9521
990306,9520
990306,9521
1236410,9521
10353,9481
10353,9520
1535247,9521
10381,9521
11080,7157
11080,7176
11080,8790
11080,9359
11080,9606
11080,42429
11080,48849
64301,9989
64301,10090
1416745,61151
904699,2849059
120499,9796
754067,332339
754067,1905321
2560719,146919
2041859,146919
2560720,761659
2041855,761659
2560721,761659
2560722,146918
1161935,51367
1897436,1886796
1183239,1089709
1330524,9606
1330996,9598
1547495,9606
651733,9598
651733,9606
381543,8030
1680908,8030
55987,8019
55987,8022
55987,8030
55987,8032
55987,8049
55987,8060
84589,8022
84589,8030
2653652,59201
2508061,599
2601628,59201
1813783,28901
1813779,28901
1813781,28901
1813782,28901
1813771,28901
1810705,28901
2601697,59201
2508069,149539
1654888,594
1654889,90371
1654890,594
1654891,90370
2268591,90370
1813769,28901
1054968,108619
1113547,99287
2713273,149539
2562461,28901
2562461,59201
2713274,149539
2713276,149539
2713277,149539
2713278,149539
2713279,149539
2713281,149539
2713282,149539
2713285,149539
1543199,28901
1543201,28901
1543203,28901
1543205,28901
1857099,149539
1857100,611
2060122,2565028
2060124,2565028
1958914,90371
2053015,90371
1958913,90371
2927983,590
454798,90371
2713292,149539
215158,28901
215158,58712
348058,58712
1611545,28901
2713297,149539
77775,590
128975,99287
1087480,28901
2928682,98360
1173749,340188
1173755,28901
1173761,98360
1173762,98360
2928680,90371
1173752,28901
1173758,28901
1173769,108619
2713299,149539
590739,58712
1868169,90371
2713301,149539
10867,562
1873985,573
1340534,590
1340534,149539
2048975,149539
1871711,599
1325963,594
2713222,119912
1973454,1299114
1540823,54388
2488859,149539
2041204,192955
1868170,149539
2713304,149539
1406794,149539
1406795,90371
2041413,108619
2713306,149539
1572716,599
2054274,90371
1647411,90371
2713308,149539
2713309,149539
2596884,611
2596884,28147
2596884,48409
2596884,57743
2596884,58712
2596884,90105
2596884,99287
2596884,108619
2596884,115981
2596884,192955
2596884,436295
2596884,588858
2596884,593905
2596884,1331664
2908168,90371
200913,90371
2712940,590
2713310,149539
529929,594
1837218,90371
2656520,149539
2907836,590
889338,149539
2713314,149539
929814,272989
2713317,149539
2231342,90371
2231343,59201
2231345,90371
2231347,28901
2231351,28901
2231352,28901
2231354,28901
2231355,59201
2231356,59201
2231362,90371
2742114,599
2700089,28901
2698907,28901
2698910,28901
2115848,90371
2115848,149539
329864,28901
2592195,599
2575325,590
2592196,599
1115478,149539
1647454,599
2575328,590
2483612,149539
2500556,108619
2419756,28901
1647455,59202
1647458,28901
1647458,59204
1647463,59204
1647465,59202
1647466,28901
1647466,59202
1647468,59202
2301647,28901
2301648,28901
2565517,611
2419752,28901
2419753,28901
2479482,28901
424949,149539
424944,149539
424947,149539
2419754,28901
2419755,28901
1080800,599
1080800,1045010
2025823,594
1108865,90371
2025819,149385
1572715,90371
1965374,595
2592212,599
2316013,99287
1815968,286783
2234035,90371
1204528,590
2713321,149539
1920294,149539
2025818,605
2053625,599
2907955,90371
1327941,90371
1327942,90371
2923009,599
1125653,90371
1147140,90371
1090134,99287
1127357,599
1162289,90371
293644,90371
2592220,599
1204529,590
1177632,99287
1897739,590
1897740,590
1897741,590
1897742,590
714583,90371
175950,90371
2905963,90371
2480623,90371
1204530,590
1204531,590
1445860,90371
2316014,192955
2592223,599
2589656,594
2500149,28901
2500149,99287
1912492,149387
1913047,59201
1868654,90371
1458849,90371
1446492,590
2812854,211968
2789810,28901
1168548,590
1087482,28901
1163482,149539
1465618,149539
1465613,149539
1211279,149539
2801546,90371
2801547,90371
2801549,90371
2801563,90371
2801569,90371
2801571,90371
2801574,90371
2136179,599
1913114,192955
2591135,90371
2591136,28901
2591136,90370
2749381,149539
1815631,108619
1168549,590
1567025,28901
2081603,28901
2686071,599
424716,28901
866889,90370
1204541,590
2713327,149539
2749261,590
2053686,605
2562175,149539
1934252,590
1934252,28901
1541887,28901
1005056,28901
1005056,90371
2583286,149539
2301723,90371
1183064,8030
67604,8022
31771,8019
31771,8020
31771,8022
31771,8023
508442,8040
1981916,8028
2419804,28513
2419805,49212
422133,662561
422132,662561
2052851,4202
45767,46955
1955199,7157
1955199,41827
11982,9534
11982,9704
1564182,9534
1564182,34884
64302,9989
64302,42415
206160,9606
688699,9606
1980489,337584
159152,9913
159152,308735
1552661,7197
198068,214431
977913,6238
1923355,1
1923356,1
1923356,50557
1923357,1
1923358,1
1923360,1
1923365,1
1923366,1
1923367,1
1923368,1
1923369,1
1923370,1
1923371,1
1923372,1
1923373,1
1923374,1
1923377,1
1923378,1
1923354,1
1923380,1
1923381,1
1923382,1
1923383,1
1923384,1
1923385,1
1923386,1
1923387,1
1923388,1
1923389,1
1923390,1
1923391,1
1923392,1
1923393,1
1608060,36161
1923394,1
1923397,1
1923398,1
1923399,1
1923400,1
1923401,1
1923403,1
1608061,1
1923404,1
1923405,1
1608063,36161
1608064,36161
1746060,36161
1923406,1
1923407,1
1923408,1
686984,9823
290314,9606
334584,9606
291175,9606
1346530,9606
985691,9606
758863,9606
1280920,9606
234601,9606
1401324,9823
1471436,9823
638664,9823
2779846,9606
2109380,7160
104393,163059
104393,331240
228407,9534
228407,9606
321147,9606
511429,9606
511430,9606
511431,9606
511432,9606
511433,9606
321149,9606
228415,9606
627440,9534
388737,9606
260069,9675
228404,9544
228404,9606
228404,9669
633137,9534
633137,10090
633140,9534
633140,10090
627442,9606
253433,9606
253433,10090
253434,9606
253435,9606
227984,9534
227984,9544
227984,9606
227984,9675
228330,9534
228330,9606
247149,9534
247149,9606
698419,9534
353145,9606
31503,4577
12881,4090
12881,4097
12881,12241
12881,40321
12444,4097
12444,12055
2025096,3920
2025096,4100
2025096,12054
198608,5722
198608,29256
159141,9913
47416,2711
47416,55188
47416,237951
40012,8782
40012,9606
1234171,283133
1130981,283133
1577997,283133
1620896,34621
1697349,8187
157018,130426
1300323,45512
2169729,46414
253700,3594
1133363,9913
1133363,9940
2721750,30640
191289,467176
75914,467176
2316144,38451
1859161,352851
2003398,5180
1654339,5180
213034,5180
1502101,5180
1788309,5180
2219092,5180
1181310,5180
1353016,5180
1661062,5180
664785,5180
1074325,5180
1423347,5180
1661257,5180
1133727,5180
1494074,5180
1133728,5180
1279099,40559
1435446,5180
1840528,5180
1483724,5180
1435457,5180
1708391,5180
1708389,5180
1708390,5180
659497,5180
1435450,5180
1895000,5566
994485,52904
936149,52904
693999,153297
312273,4100
312273,90363
1882382,34882
1552409,34882
1416741,391180
1979755,7588
575913,8469
1427157,9720
1427156,9720
1566011,9720
1566012,9720
1566009,9720
991022,271025
187984,9709
1427158,9720
471728,9718
1892235,572874
1294177,10090
1294177,34857
450605,42254
11033,7158
11033,7178
11033,9368
11033,9606
11033,34630
11033,158617
11033,170865
1272957,8535
390157,9823
310103,189247
683176,28829
944645,9606
1884991,126820
1881013,126820
1980490,9534
1980490,9606
1980490,10116
12557,9606
12557,10116
12557,10117
44026,7157
2094713,9135
45768,1285602
2024251,615
1962671,615
2006941,104623
1282995,615
2315217,104623
2698927,573
2698928,573
2698929,573
2587814,615
2557553,615
2601678,615
2596673,615
2557554,615
1262513,616
2716729,104623
1481112,615
1897434,615
1852640,61652
2419930,615
2024252,615
2006942,104623
1519097,9702
1519097,9704
1519097,2798467
12558,206309
2697049,9606
694009,9606
694009,9675
1003835,9606
1843761,1
1843761,9031
1985407,1
1985408,1
1592207,1
1592211,1
1595961,1
1592212,1
1519385,1
1519386,1
1519387,1
1519388,1
1519389,1
1519390,1
1592082,1
1592083,1
1592084,1
1592085,1
1592086,1
1519391,1
1592087,1
1592088,1
1592089,1
1592090,1
1592091,1
1592092,1
1592093,1
1592094,1
1592095,1
1592096,1
1519392,1
1592097,1
1592098,1
1592099,1
1592100,1
1592101,1
1592102,1
1592103,1
1592104,1
1519393,1
1519394,1
1519395,1
1519396,1
1519397,1
1519398,1
1592081,1
1519407,1
1519399,1
1519400,1
1519401,1
1519404,1
1519409,1
1519402,1
1519405,1
992212,9606
992212,9615
992212,44386
1923409,1
1923409,6656
1923414,1
1923414,1912919
1923415,1
1923415,6656
1923416,1
1923416,6656
1923417,1
1923417,6656
1923418,1
1923418,6656
1923419,1
1923420,1
1923420,6656
1923421,1
1923421,6656
1923422,1
1923422,6656
1923423,1
1923423,29979
1923425,1
1923425,6656
1923429,1
1923429,1912919
1923430,1
1923430,1912919
1923431,1
1923433,1
1923433,1912919
1923435,1
1923435,1912919
1923439,1
1923439,6656
1923440,1
1923440,6656
1923441,1
1923441,6656
1923442,1
1923442,6656
1923443,1
1923443,6656
1923444,1
1923444,6656
1923445,1
1923445,6656
1923446,1
1923446,6656
1923447,1
1923447,6656
1923448,1
1923448,6656
1923449,1
1923449,6656
1923450,1
1923450,6656
1923451,1
1923451,6656
1923452,1
1923452,6656
1923453,1
1923454,1
1923454,6656
1923455,1
1923455,6656
1923456,1
1923456,6656
1923457,1
12172,4682
31770,28911
62059,35875
159150,9913
2170191,187007
1923460,1
1608065,1
1608066,1
1608066,1
1608067,115424
1746061,7370
1608068,258338
1746062,258338
1923463,1
1923463,6264
1843756,9940
1843757,9940
1843758,9940
1634381,9940
10266,9103
10266,9925
10266,9940
259898,8859
1445859,24
1970795,24
1458859,50422
1458859,1386772
1458860,50422
1458860,1386773
1458861,50422
1458861,1386774
1458862,50422
1458862,1386775
1458863,50422
1458863,1386776
1416032,624
637730,621
2530183,623
2591056,511693
2565502,623
1109721,624
2591057,668369
2591063,668369
1871710,625
2530042,621
2340715,624
1498227,42897
1414738,621
2496551,623
1572702,623
1551641,624
2024313,622
2024313,37762
2282196,623
2024315,623
2024315,37762
2024316,623
2024304,623
2024305,621
2024305,623
2024308,623
2024308,624
2024308,83333
2024320,621
2024320,622
2024320,623
2024320,624
2024321,621
2024321,622
2024321,623
2024309,623
2905959,623
66284,620
66284,623
2024314,625
1407493,623
1567022,623
1785176,623
2269380,623
1913048,625
1913049,625
1863007,624
1541825,623
2919551,623
1002725,623
1863008,624
1863009,624
1863010,624
1863011,624
645664,624
1675531,624
1983588,624
2048005,623
2562138,623
2006922,624
2507846,624
2608316,623
746543,110941
1912590,8527
2006394,7160
638660,7940
2050019,42254
1987145,42254
2039780,6689
2039780,79674
2039780,139456
92652,6657
1923464,1
1923464,50557
1608072,757355
1923465,7176
1608074,114594
1608075,7520
1923466,1
1923466,50557
1923467,1
1923467,50557
1923468,1
1923468,50557
1608076,393334
1746063,7520
1923469,6960
1923469,50557
1923470,1
1923470,50557
1746064,7520
1923474,1
1923474,50557
1923475,1
1923475,50557
1923476,1
1923476,50557
1923477,1
1923477,50557
159148,9796
1217821,691691
2220003,155054
2220002,155054
1755588,8782
1755588,9031
2773315,9031
1692263,290332
1904882,108357
666145,4100
666145,108335
1949196,77655
1949196,108335
2593923,77655
2593923,108335
1949197,77655
1949197,108335
1904883,108382
1264880,108361
536082,108377
929767,77655
929767,108335
2080282,108335
929769,4081
929769,4100
929769,108335
929769,288286
223313,3885
223313,4081
223313,4097
223313,4100
223313,108377
223313,145753
871521,108453
223315,108335
223316,4100
223316,108335
223316,108377
1002681,77655
1002681,108335
51034,108335
1032477,7038
759390,108335
1949198,77655
1949198,108335
223318,77655
223318,108335
929766,108335
2704172,77655
2704172,108335
2169843,65557
2169843,337823
337823,108335
337823,108362
337824,108335
337824,108362
337824,337823
228897,4100
228897,108335
228897,932019
1046571,108335
932069,108335
932069,932019
932070,108335
932070,932019
367850,108335
367850,108377
1266995,108382
191460,108335
223319,108335
1266993,108382
2174902,77655
2174902,108335
536083,108377
1266994,108382
291270,108357
290090,108357
191463,108335
223320,108335
408719,108357
1093958,108377
1266977,108335
1266977,932019
1506184,455045
1293961,4081
420255,108335
1535266,1610815
447597,108377
390441,108377
447602,108377
223321,4100
223321,108335
223321,108377
326489,223321
858513,108353
1418029,371401
1418029,371450
379728,371450
371401,371450
393034,371450
371463,371450
371411,371450
371402,371450
371412,371450
371403,371450
371413,371450
2293299,1698887
2293300,1698887
1424280,92741
490912,246200
1126411,94993
1564099,10090
1564099,34624
1564099,48086
35306,7742
310540,9541
38432,9539
38432,9549
1715778,9534
1715778,60710
909210,9534
38416,9556
585059,9534
198503,9598
175567,9598
585082,9598
585082,9606
585060,9598
585060,9606
585083,9598
585083,9606
585084,9592
585084,9606
585085,9598
585085,9606
585086,9592
585086,9606
585063,9598
585063,9606
38420,9544
585064,9598
585064,9606
585087,9598
585087,9606
585088,9598
585088,9606
585066,9598
585066,9606
585067,9598
585067,9606
585068,9598
585068,9606
585089,9598
585089,9606
585090,9597
585090,9606
585070,9598
585070,9606
585091,9598
585091,9606
585092,9597
585092,9606
585072,9598
585072,9606
585073,9598
585073,9606
585093,9598
585093,9606
585094,9598
585094,9606
585095,9592
585095,9606
585096,9592
585096,9606
585097,9597
585097,9606
585098,9597
585098,9606
585099,9597
585099,9606
585077,9592
585077,9606
585078,9597
585078,9606
585079,9592
585079,9606
585080,9592
585080,9606
585081,9592
585081,9606
995021,9534
995021,9541
995022,9534
995022,9541
995023,9534
995023,9541
413259,9534
413259,9544
413259,9549
10532,9528
10532,9544
413258,9541
1159186,9544
1159187,9544
1159188,9544
1159189,9544
1159190,9544
1159191,9544
1159192,9544
1159193,9544
1159194,9544
1165908,9555
1560346,9544
929831,36225
1048243,9556
1051323,9534
442851,9544
11642,9598
11642,9606
221703,9602
1965068,9544
38143,9534
38143,9538
38143,9539
12101,9544
11723,9527
11723,9534
11723,9598
159122,9561
1962300,9534
1962300,9541
1962300,9544
1962300,9555
1962300,9606
1923976,61622
2560766,314293
31598,9541
1454041,591936
11942,9544
39068,9544
723802,9541
1904439,9541
980635,9542
1002918,9544
1454033,9593
481147,36226
33748,9597
1619218,9534
1619218,60711
1619219,9534
1619219,60711
1619220,9534
1619220,60711
1629656,9534
1629656,60711
1629657,9534
1629657,60711
46771,36229
1980491,9606
1980491,10042
1768874,3728
11034,7158
11034,9606
11034,45807
11034,48156
11034,53527
11034,177155
44419,9606
44419,10036
44419,10090
84272,7160
84272,9534
84272,9606
84272,10036
262968,203262
373862,119488
2599764,382
179237,382
1524882,1449788
1357423,382
1647403,382
1636182,382
1647405,382
2169804,4679
2169804,4681
2169804,4682
2169804,28911
2169804,35875
2169804,130426
93923,9031
93923,10090
255521,4076
255521,4100
255521,35889
255521,63459
255521,66262
255521,70371
255521,200313
255521,221775
1520004,395889
1641642,30543
1961072,30548
160796,9534
160796,30548
78540,8022
78540,8030
458132,7460
1581151,9470
289366,9606
289367,9606
1538101,108357
254355,9925
252602,8516
252602,8574
252602,8690
252602,51751
189830,8707
189830,94885
2419666,8574
40270,64152
103603,64152
103603,203314
89623,8849
52276,9606
11580,7158
11580,7174
11580,9031
11580,9606
11580,9615
11580,9796
11580,9913
11580,48086
11580,174825
11780,9681
373126,343509
673375,63612
1917080,1302862
2293301,134569
365144,13735
365144,34907
2152923,113103
2082585,113103
2082586,113103
100887,4565
28375,4513
28375,4564
64317,59474
932073,4107
12471,81866
12471,85267
195061,12471
195061,81866
195061,85267
1414671,13686
294369,13686
439491,13686
439491,36668
631345,13686
2018500,13686
2018500,36668
11307,4236
11307,42337
11307,50207
11307,80764
11307,1926302
1980161,200492
1980161,1980160
1980165,200492
1980168,200492
1980173,200492
1980174,200492
1891704,693891
1980160,200492
2560769,42254
2560770,62895
2560771,62280
2596883,91525
107804,4577
107804,63459
107804,66262
107804,81866
32619,4547
32619,128810
273354,53549
1452514,9606
2010246,10111
63723,3885
63723,3983
63723,4100
63723,145753
12139,3885
196398,3847
196398,3885
196398,3915
196398,3917
1159195,9715
519497,4530
519497,4577
519497,90397
519497,192627
519497,1249733
591166,4081
1546178,9555
2016402,51896
378833,23216
1985413,3847
408136,3847
761702,3847
10651,3847
10651,3885
10651,3917
10651,35936
1221206,3847
85753,3847
1034377,51029
1495316,51029
12049,3847
1927714,3847
1719047,3847
1719263,3847
1719264,3847
761701,3847
12222,3847
867160,3847
12223,3847
1221449,3847
980895,3847
1080798,3847
578361,3847
1691889,9925
1159906,9158
190503,15853
1885928,8175
1885927,8175
73497,66738
73498,66738
2560777,9240
2560777,92683
2560777,93934
1980139,2021637
1150991,13689
2282912,13689
2293304,6893
2293304,1686703
2170200,9511
390439,912614
1985164,3562
1937817,3562
945225,3562
42680,3562
42680,63459
873160,3562
1432565,3562
2293305,472970
157271,23224
290031,38214
290031,78845
2928746,2134
2928746,634468
185959,2133
185959,2134
10854,2133
2789014,2132
745349,2133
93224,2132
455649,47834
10855,2134
1004049,30097
862943,30097
11819,10090
2315721,37547
1242863,134406
1111710,7107
1228012,7107
10454,7088
113370,7108
307454,7108
10455,7088
1481139,7108
10456,7088
10456,7109
359919,69820
46242,7088
566270,69820
64318,503349
1302849,38730
1302850,38730
188141,3702
188141,89079
188141,221775
543939,212035
543939,549779
543939,554168
543939,1191197
1133031,5757
1133032,5757
1810396,3660
1810396,3662
223323,102211
269275,102211
269277,3662
10829,3662
10829,3663
10829,3885
222474,3660
223324,3660
12263,3656
12263,3660
12263,260674
397544,3660
397544,260674
1051966,3660
1051966,3663
538970,33553
538970,55153
452475,27679
452475,39432
11856,40674
11857,9520
2170201,9520
240426,10001
240426,55149
2029293,55149
475454,3983
475454,4100
223328,4100
1620897,2746634
104581,6945
202568,634377
289998,39255
289999,39255
269280,39255
269281,39255
2908096,1280
1505027,1280
320836,1280
1934428,93062
1505026,1280
2908113,1280
2908114,1280
2908098,1280
320832,1280
1195081,1280
2908097,1280
1500386,1282
2913981,1279
2911440,1280
307898,1279
2908111,1280
2908115,1280
2908151,1280
1195077,1280
516541,1280
1958907,176279
1636204,1280
1636205,1280
1543206,1280
2913976,1282
1792269,1282
2108359,1280
1464127,1280
1195078,1280
2908166,1280
760530,1280
1453367,1280
2492948,1280
2059858,1280
1610830,1280
1673884,1280
1673874,1280
1610831,1280
1610872,1283
1965489,1282
1965490,1280
2922988,1282
2922989,1282
1028375,1280
1239383,1280
1273712,1280
2928685,1280
1296641,1280
2797417,1280
1524910,1280
1195079,1280
1526408,1280
1840236,1280
1920379,1280
1735645,1280
1195080,1280
1735646,1280
204090,1280
668618,1280
2483713,561307
2913977,1282
2681609,1280
2905946,93061
430796,1280
874267,1280
874268,1279
1165702,1280
1519999,1334189
1340769,1282
1572704,29387
1572703,29387
1698421,1280
225979,158879
2911442,1279
2911443,1279
387909,1280
2911444,1279
1589269,426430
648017,1280
1403390,29385
1498220,1280
1450142,1280
2029064,1280
2060948,1280
2060949,1280
2060950,1280
2060951,1280
2060954,1280
2914017,1280
2126734,29387
2126724,1280
2491321,1279
2650876,1280
1319980,1280
320831,1280
71366,1280
320843,1280
1010615,1280
1010614,1280
1041526,1280
1041527,1280
694060,1280
2268607,1280
2927988,1280
1347760,1280
1195086,1280
2268608,1280
2268621,1280
2591106,1280
1239385,1280
1969736,1280
2681195,561307
2268609,1280
1498171,561307
470865,1280
2919550,1280
2588088,1280
2588090,1280
1007127,1280
1913581,1280
2557555,1280
2066503,1280
1821228,1280
1168612,1280
2024213,1266717
2495553,283734
2495554,283734
2495555,283734
1211285,1280
1211286,1280
1118063,45972
1732063,1248411
1913446,283734
1958922,1282
1195076,1280
1200862,1280
1195068,1280
1277672,1280
1195071,1280
1308896,1280
1308897,1280
1147042,1290
1147043,29388
1732064,1248411
1147044,1290
1262512,1288
1168613,1280
947066,1280
445515,1280
445516,1280
445517,1280
2908167,1280
2029631,1280
1235659,1280
1235660,1280
2776836,1280
2074138,1280
2681608,1280
2696345,561307
2510149,1280
2726708,1280
1674930,1280
1434319,1282
2596715,283734
2510452,283734
1868844,29387
2908152,1280
1399949,1280
129009,1280
360398,1280
12360,93061
186153,93061
320846,1280
320840,1280
215167,1280
204086,1280
320839,1280
320845,1280
320844,1280
259901,1280
320842,1280
2500557,1280
2562362,561307
320841,1280
106284,1280
326036,1280
326037,1280
379501,1280
487152,1280
130478,1280
349370,9172
436911,9615
436911,34886
2499625,183478
1654717,69392
1211280,40324
1239382,40324
2650877,40324
2601680,40324
1027253,40324
2596674,40324
2011087,40323
573591,40324
1346893,40324
1343494,40324
334856,40324
1168563,40324
1642663,40324
2044561,40324
2555548,40324
2282646,1
1277649,9606
340196,3758
340196,3760
340196,46091
110944,8928
44027,7160
44027,9307
44027,9606
44027,9796
399314,57918
135656,3747
2676436,3747
28351,3747
28351,63459
28351,200313
28351,241069
195062,28351
195062,46091
195062,63459
12187,57918
12187,59498
12187,63459
167161,57918
167161,63459
167161,200313
243563,3746
243563,3747
243563,23216
243563,57918
227507,3747
1564903,3747
47903,3746
335187,4076
335187,4093
335187,4097
335187,4100
335187,4102
335187,26254
335187,35889
335187,63459
335187,81866
335187,200313
2681626,1301
1392231,1091038
2908019,1308
198538,198466
198539,198466
198540,198466
198541,198466
198542,198466
198543,198466
646413,1308
2905727,1308
2914004,1308
1701850,1314
2919544,1308
2919543,1308
1647391,1309
2907838,1301
10748,1313
10747,1313
1448273,1313
59241,1313
2932879,1308
12402,1313
1448276,1313
1225806,1311
1448274,1313
1225805,1311
372457,1309
1587907,1309
120574,1301
341698,1313
403905,1336
644007,1303
537874,1302
1289595,1307
1289596,1307
423476,1334
423476,119602
1289597,1307
1289598,1307
1289599,286604
1701811,1313
1701812,1313
1701813,1313
1701814,1313
1701824,1313
1701826,1313
1701827,1313
1701828,1313
1701830,1313
1701837,1313
1701842,1313
1267169,1313
1289600,1004952
1239381,1307
1289601,1307
1277891,1005041
1277892,1004951
2681625,1301
2905685,1308
2905688,1308
157924,28037
413066,1307
1498213,1313
1208587,373153
1461246,1313
1566990,1313
1589270,1348
35344,1314
1385385,1308
73422,1308
1051631,1046629
1814957,1308
1814958,1308
1814959,1308
1814960,1308
230871,33972
85154,1308
78541,1301
1690426,1911
2059880,1916
2053672,146537
2599888,1916
1673877,953739
2041205,67384
2250335,1911
2059881,146537
2500795,953739
2079426,1938
2079427,1916
2250336,1911
2725629,146922
2593356,1911
1913591,1931
2530160,1916
1690425,1911
2590946,67384
2301714,1911
1690427,953739
2315716,58346
2653725,1911
2041206,67384
2041207,67384
2024284,1911
2517973,1911
2740181,1902
2740182,1902
2588514,1911
2182408,1930
2562185,1930
2488789,146922
2182319,67369
2301573,58346
2499072,1916
1690428,1911
1920308,953739
2053813,1911
2725628,146922
1674926,1911
2510525,67384
1556290,1916
1913034,1902
2708562,1916
2283303,1911
1674927,953739
1327758,1916
2510571,1911
1873996,1911
1873996,67263
2283304,1911
2053812,1916
2023959,1938
370623,1894
1873777,1911
2023992,1911
2059882,146537
2108134,1916
1920310,953739
2023993,1911
2023994,1916
1239386,1902
1211278,1931
1204524,1912
1204524,100226
1755682,33903
747763,33903
1920311,953739
10732,1888
10732,100226
1920312,1911
1897525,146537
2059883,146537
2601693,146922
2767576,1931
2023995,1911
2041354,1930
2767584,1931
1690817,52258
1690818,52258
2767587,1931
2767588,1931
2283265,1911
1327759,1916
1204525,54571
2041209,67384
2927987,29303
2927987,33903
2301715,67384
1636184,67263
2510568,1911
10702,54571
2801898,1916
2500797,1930
2283267,1911
2053723,1938
2301621,1916
2593360,1911
1636183,67263
2201421,67369
1327760,1916
225588,1916
10719,1902
559180,162997
35297,8187
35297,8267
35297,13489
35297,163134
35297,215347
691958,7904
1606500,27660
1792287,511145
1792289,83334
1855815,83333
1855816,83333
180816,83334
563769,83334
379329,562
1226255,83334
1226260,83334
1226262,83334
1226263,83334
1226258,83334
537009,41674
646010,3669
646010,3670
12472,3900
195063,3888
195063,3900
195063,12472
1458458,3900
1458458,291607
1458459,3900
36772,3888
36772,3899
36772,3900
36772,3906
36772,20997
36772,47085
36772,57577
36772,70957
36772,74514
1563660,82593
1563660,1563999
186540,9606
186540,77231
186540,77243
1216927,9606
2018312,1120798
1577137,6945
1965225,3555
1960252,4547
1960252,128810
1960253,4547
1960253,128810
362398,4547
362398,62334
362398,128810
362398,152679
362398,154766
362399,4530
362399,4641
1919062,4547
12224,4577
12224,381124
268785,4547
268785,128810
53954,15819
78395,4547
78395,128810
10836,4547
10836,173841
167927,4547
167927,128810
1868659,4547
1492296,4547
1492296,128810
94290,4546
94290,4547
94290,15819
94290,128810
10345,9823
1608255,9823
490913,52598
1526550,1525218
754045,1525218
754043,1525218
754046,1525218
2493123,1
2493123,2281
2493124,1
2493124,2281
1298531,2281
1245909,2281
1732179,2281
1732180,2281
2056194,1891280
2304198,2286
2304198,2288
176106,43080
1983549,43080
157898,43080
1983545,43080
1983546,43080
157899,43080
1983547,43080
1983548,43080
1983550,43080
1983551,43080
1983552,43080
282066,1241935
1895333,43080
1351702,273057
1580591,2284
1732177,2284
1732178,2284
1982658,2284
1982658,2288
2493125,2284
244589,2287
244590,2284
244590,2287
244590,43080
459290,43080
459291,43080
693627,687691
693628,687692
269145,2287
754004,674516
248496,2288
256994,2288
285013,207809
1123964,2284
1604875,9601
129732,4232
1250303,4081
715480,4232
715480,200313
185017,4231
1963260,4232
1491491,9031
579113,3829
12240,3829
12240,3917
12240,35936
12240,40336
1195087,51883
446138,9825
2025338,9823
1680894,9823
1929030,328379
459957,8869
28348,3906
28348,47081
28348,57577
647294,4120
450633,4120
1307958,4120
263004,4120
81931,4120
930168,4120
12844,4120
12844,35883
688540,4120
2169736,4120
31743,4120
693892,4120
652718,4120
1198219,4120
1993647,4120
1993648,197414
225752,4120
1240597,4120
1489312,4120
1489311,4120
2282485,4120
590668,4120
574890,4120
994388,4120
1392388,4120
2026196,4120
2026195,4120
999288,4120
652717,4120
940846,89662
100755,4120
100755,4121
100755,35882
100755,35883
100755,35884
100755,89634
100755,89636
100755,89647
100755,89650
100755,89662
100755,129209
100755,693375
1198220,4120
652719,4120
391912,4120
41459,4120
48982,4120
1513528,4120
1513529,4120
1560692,4120
2034762,4120
603333,4120
995049,4120
